sigma,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
1.0600000000000003,1.8863058009895295,-0.9016212294077138,0.18377998581117294,-0.05633988080643988,0.004631170559675177,-0.006264157678291239,-0.002181788779962307,-0.002144056960711932,-0.0015287585349409469,-0.0012425434249312619,-0.0010039447842151255,-0.0008342243363523874,-0.0007029505422671047,-0.0006009377879841658,-0.0005197405835265807,-0.00045415438846412585,-0.0004004050558509792,-0.0003558153506611859,-0.00031841817498578644,-0.0002867482947179239,-0.0002596948808168624,-0.00023640382007881027,-0.00021620965060361143,-0.00019858773324270778,-0.00018311996533815791,-0.00016946985203984197,-0.00015736412217285067,-0.00014657899848060282,-0.0001369298229916197,-0.00012826313261639927,-0.00012045054552915222,-0.00011338400059141769,-0.00010697201823518211,-0.00010113673985713963,-9.581156590500703e-05,-9.093925823277147e-05,-8.647040529399866e-05,-8.236217304544863e-05,-7.857728235089011e-05,-7.508316715486551e-05,-7.185127780829991e-05,-6.885650165260497e-05,-6.607667882816619e-05,-6.349219584443711e-05,-6.10856429707435e-05,-5.884152422745268e-05,-5.674601097088396e-05,-5.478673174131114e-05,-5.2952592379078045e-05,-5.123362157824123e-05,-4.9620837776343954e-05,-4.810613416185017e-05,-4.668217897128714e-05,-4.5342328826955066e-05,-4.4080553214104116e-05,-4.289136845258421e-05,-4.176977986735805e-05,-4.071123099208374e-05,-3.971155885004284e-05,-3.876695450903641e-05,-3.787392818969347e-05,-3.702927835621252e-05,-3.6230064291298654e-05,-3.5473581675247286e-05,-3.475734084121094e-05,-3.4079047359694125e-05,-3.343658467233212e-05,-3.2827998544619355e-05,-3.2251483110540796e-05,-3.17053683456173e-05,-3.118810877542495e-05,-3.069827334744676e-05,-3.023453622716926e-05,-2.9795668552503528e-05,-2.9380530953999473e-05,-2.8988066759158563e-05,-2.8617295886925232e-05,-2.8267309272339088e-05,-2.7937263821696928e-05,-2.762637784517919e-05,-2.7333926892046562e-05,-2.7059239969827957e-05,-2.680169611953102e-05,-2.6560721299298027e-05,-2.6335785542248214e-05,-2.6126400400560967e-05,-2.5932116600926744e-05,-2.575252195237099e-05,-2.5587239415336583e-05,-2.5435925392188933e-05,-2.5298268183377406e-05,-2.5173986575068132e-05,-2.5062828628038728e-05,-2.496457056275366e-05,-2.4879015789775e-05,-2.480599407003667e-05,-2.4745360809258516e-05,-2.4696996399825118e-05,-2.4660805770984215e-05,-2.4636717959545537e-05,-2.4624685813021255e-05
1.0800000000000003,1.9408369484477856,-0.9447248531203621,0.20092519508700207,-0.06158380509505681,0.006170030140101591,-0.006683012691326854,-0.0020661619196211483,-0.0021735065653721033,-0.00152082010566544,-0.0012446093407218522,-0.0010035967582132032,-0.0008345482996584229,-0.0007031257369697648,-0.0006011504065513418,-0.0005199347398309888,-0.00045433969992154314,-0.0004005776271917599,-0.00035597601595942886,-0.0003185673103284035,-0.00028688671602777107,-0.0002598234218222809,-0.00023652332671610506,-0.0002163209261901023,-0.00019869152474010006,-0.00018321695588720838,-0.00016956066088401976,-0.00015744930751968573,-0.0001466590619813485,-0.00013700521479572615,-0.00012833425649005887,-0.00012051776374938372,-0.00011344763847873237,-0.00010703236826931857,-0.00010119406536776772,-9.58661043544441e-05,-9.099122412203152e-05,-8.651999272558906e-05,-8.24095579813231e-05,-7.862262459865858e-05,-7.512661211567626e-05,-7.189295801560205e-05,-6.889653812711986e-05,-6.611518227336232e-05,-6.35292677017524e-05,-6.112137635315795e-05,-5.8876004745635745e-05,-5.6779317466485276e-05,-5.4818936938035046e-05,-5.298376346255805e-05,-5.126382071273449e-05,-4.965012256619962e-05,-4.813455806417211e-05,-4.670979166579616e-05,-4.536917654793346e-05,-4.4106679048823614e-05,-4.2916812610039595e-05,-4.179457992033334e-05,-4.073542209654111e-05,-3.973517394262962e-05,-3.87900244871511e-05,-3.7896482073934067e-05,-3.705134343842827e-05,-3.6251666269482784e-05,-3.549474477639278e-05,-3.477808793346409e-05,-3.409940005468063e-05,-3.3456563419321675e-05,-3.284762271611336e-05,-3.227077108193442e-05,-3.172433756722815e-05,-3.1206775839535e-05,-3.0716654050404225e-05,-3.0252645625538204e-05,-2.981352101619772e-05,-2.9398140215085804e-05,-2.900544595659075e-05,-2.863445760923825e-05,-2.8284265596048503e-05,-2.7954026347959486e-05,-2.7642957733762306e-05,-2.735033489309728e-05,-2.7075486453386095e-05,-2.6817791103670285e-05,-2.6576674476245547e-05,-2.6351606302986172e-05,-2.6142097858288226e-05,-2.594769961288881e-05,-2.5767999141069138e-05,-2.560261918807331e-05,-2.5451215960066572e-05,-2.5313477579763184e-05,-2.518912267210722e-05,-2.507789915400796e-05,-2.497958311791066e-05,-2.489397786168037e-05,-2.4820913048709907e-05,-2.4760244002248877e-05,-2.4711851045617155e-05,-2.4675639053730866e-05,-2.4651537022862243e-05,-2.4639497773311115e-05
1.1000000000000003,1.997911767645171,-0.9897685197498473,0.21916744162411486,-0.06729472779153786,0.007884972298872589,-0.007162053408614665,-0.0019306429474074465,-0.0022088962333422038,-0.0015109250054162293,-0.0012471138416259033,-0.0010030184395148284,-0.0008348518315279224,-0.0007032361619244651,-0.0006013213996158356,-0.0005200894599936683,-0.0004544917247114972,-0.00040072070952195727,-0.0003561106417377805,-0.00031869319498722764,-0.0002870042584674829,-0.0002599330946820598,-0.00023662569093237156,-0.00021641654999492917,-0.00019878096135370543,-0.00018330072682370995,-0.00016963924959919154,-0.00015752315726021417,-0.00014672857641722,-0.00013707076004133644,-0.0001283961638203116,-0.0001205763325721008,-0.00011350313931737812,-0.00010708504561961131,-0.0001012441403581718,-9.591377718054323e-05,-9.10366762486368e-05,-8.656338886420422e-05,-8.245104785602867e-05,-7.86623445190053e-05,-7.51646863743464e-05,-7.192950012866886e-05,-6.89316519353049e-05,-6.614896291893887e-05,-6.356180249637088e-05,-6.115274554875835e-05,-5.8906282220368773e-05,-5.680857133490858e-05,-5.484723009633992e-05,-5.301115407381091e-05,-5.129036264261894e-05,-4.9675865771062075e-05,-4.815954894074755e-05,-4.673407336411209e-05,-4.539278925294198e-05,-4.4129660234849096e-05,-4.293919726905818e-05,-4.1816400769210184e-05,-4.0756709763759925e-05,-3.975595713816455e-05,-3.881033015609065e-05,-3.791633553627861e-05,-3.7070768516073075e-05,-3.627068540240144e-05,-3.551337912818021e-05,-3.479635748797124e-05,-3.411732370452743e-05,-3.347415904680077e-05,-3.286490726758063e-05,-3.2287760636070545e-05,-3.174104739800647e-05,-3.122322047373221e-05,-3.073284732171515e-05,-3.0268600723220163e-05,-2.9829250530710064e-05,-2.941365618122624e-05,-2.90207598918284e-05,-2.86495805506769e-05,-2.8299208134360778e-05,-2.796879865865424e-05,-2.7657569607119792e-05,-2.7364795761693835e-05,-2.7089805417952937e-05,-2.6831976957189237e-05,-2.6590735727375285e-05,-2.6365551196850463e-05,-2.615593439726858e-05,-2.596143557567834e-05,-2.5781642101096735e-05,-2.5616176530734753e-05,-2.5464694898965815e-05,-2.5326885173114936e-05,-2.520246583717758e-05,-2.509118468205878e-05,-2.4992817688408215e-05,-2.4907168055363923e-05,-2.4834065361003895e-05,-2.4773364856433116e-05,-2.4724946804411005e-05,-2.46887160324955e-05,-2.4664601501336965e-05,-2.4652556007488606e-05
1.1200000000000003,2.0576394778797957,-1.0368496480173852,0.23856719292738332,-0.07350535669419696,0.009791620181865853,-0.007708119924872547,-0.0017725400134424474,-0.0022512527988537913,-0.0014987301531450667,-0.0012501872073882245,-0.0010021790759594852,-0.0008351541993055604,-0.0007032838383601848,-0.0006014569076537125,-0.0005202087190912557,-0.0004546143367240408,-0.00040083760248081694,-0.00035622219496886473,-0.00031879847511742735,-0.00028710330829019766,-0.000260026060175007,-0.0002367128802649617,-0.0002164983216943359,-0.0001988576963130965,-0.00018337280278202665,-0.00016970702931727566,-0.00015758698184510886,-0.00014678876252630769,-0.00013712759919044354,-0.00012844992295714915,-0.00012062725533373068,-0.00011355144763190806,-0.00010713094144111224,-0.00010128780740952695,-9.595538263263119e-05,-9.107637229748007e-05,-8.660131418620759e-05,-8.248732893810375e-05,-7.869709686301114e-05,-7.519801558393705e-05,-7.196150288508779e-05,-6.896241687266927e-05,-6.617857140771019e-05,-6.359032934429566e-05,-6.118025962808557e-05,-5.893284702882512e-05,-5.6834245497607674e-05,-5.4872067815907565e-05,-5.303520553314971e-05,-5.1313674367532555e-05,-4.96984809544757e-05,-4.8181507735590264e-05,-4.675541314644744e-05,-4.541354485923093e-05,-4.414986417637221e-05,-4.295887992566225e-05,-4.183559056453565e-05,-4.0775433324366245e-05,-3.977423943740179e-05,-3.882819464568253e-05,-3.793380426531184e-05,-3.708786223948771e-05,-3.628742368052429e-05,-3.552978041738095e-05,-3.4812439222953626e-05,-3.413310237511036e-05,-3.348965026682505e-05,-3.288012583945873e-05,-3.2302720609074985e-05,-3.175576212299222e-05,-3.12377026524328e-05,-3.074710905367915e-05,-3.0282653547752174e-05,-2.9843105466328418e-05,-2.9427323763037167e-05,-2.903425020459632e-05,-2.8662903261081658e-05,-2.831237252028542e-05,-2.7981813636144114e-05,-2.767044375668544e-05,-2.7377537352053196e-05,-2.7102422428302088e-05,-2.6844477098633565e-05,-2.6603126462820704e-05,-2.6377839759255262e-05,-2.616812780792399e-05,-2.597354066048297e-05,-2.5793665506935952e-05,-2.562812474008701e-05,-2.5476574244524468e-05,-2.5338701851826752e-05,-2.5214225922831898e-05,-2.5102894138377113e-05,-2.5004482381510746e-05,-2.4918793765020355e-05,-2.484565779244322e-05,-2.4784929652047907e-05,-2.4736489553362795e-05,-2.470024228277173e-05,-2.467611676982309e-05,-2.4664065790089352e-05
1.1400000000000003,2.1201349597399934,-1.0860704784953903,0.25918840402447846,-0.08025040422362831,0.011906722014295436,-0.008328642303437111,-0.001588867048652515,-0.00230173307538026,-0.0014838354220504041,-0.0012539804886241915,-0.0010010386705710933,-0.0008354768381030999,-0.0007032690667852954,-0.0006015628366524009,-0.0005202958717249993,-0.0004547110055052741,-0.0004009312049470164,-0.0003563133006034449,-0.0003188854865009753,-0.00028718597362870936,-0.00026010422683305905,-0.00023678663277759086,-0.0002165678310816844,-0.0001989231901010939,-0.00018343453067512464,-0.00016976524671049836,-0.00015764193902388266,-0.00014684069881988772,-0.00013717673984868953,-0.0001284964778093405,-0.00012067141851482208,-0.00011359339795148133,-0.00010717084311755973,-0.00010132581099568364,-9.599162602193504e-05,-9.111098174368037e-05,-8.663440529554425e-05,-8.251900761001635e-05,-7.872746016854295e-05,-7.522715257498055e-05,-7.198949533587215e-05,-6.89893399540027e-05,-6.620449429873605e-05,-6.36153157852973e-05,-6.12043684202834e-05,-5.895613248412621e-05,-5.6856757844697816e-05,-5.489385356605258e-05,-5.3056307809621265e-05,-5.133413320344402e-05,-4.971833356057455e-05,-4.820078874277055e-05,-4.6774154824462654e-05,-4.5431777314771014e-05,-4.416761553244468e-05,-4.297617648404931e-05,-4.185245695322737e-05,-4.079189263176392e-05,-3.979031333371996e-05,-3.8843903494550165e-05,-3.794916722439279e-05,-3.710289735298823e-05,-3.6302147963649565e-05,-3.5544209933367935e-05,-3.482658915426238e-05,-3.414698708760703e-05,-3.350328337001011e-05,-3.2893520240875646e-05,-3.231588856495849e-05,-3.17687152847894e-05,-3.125045210919704e-05,-3.075966537288216e-05,-3.029502681064765e-05,-2.985530530285831e-05,-2.943935938308143e-05,-2.9046130427388856e-05,-2.867463654262674e-05,-2.8323966978478575e-05,-2.7993277074717575e-05,-2.7681783687193876e-05,-2.7388761015167905e-05,-2.7113536812674854e-05,-2.685548895945118e-05,-2.661404233934981e-05,-2.6388665990460587e-05,-2.617887054850639e-05,-2.5984205894714666e-05,-2.5804259063306657e-05,-2.5638652303721838e-05,-2.548704136995096e-05,-2.5349113975322097e-05,-2.5224588373184918e-05,-2.5113212148472134e-05,-2.5014761099027733e-05,-2.492903826237885e-05,-2.4855873077085443e-05,-2.479512067644292e-05,-2.47466612237872e-05,-2.471039946929643e-05,-2.4686264315505213e-05,-2.467420851978169e-05
1.1600000000000004,2.1855190318570936,-1.1375383279901894,0.2810987049610748,-0.08756671588208037,0.014248224352091783,-0.009031683616779886,-0.0013763197234058634,-0.0023616373542396448,-0.001465777086026901,-0.0012586688238132684,-0.000999546691414163,-0.0008358440310842106,-0.0007031902729141015,-0.0006016450146569122,-0.0005203536775315857,-0.00045478485888257114,-0.0004010040557867359,-0.0003563862827675287,-0.0003189562896824219,-0.0002872541166876766,-0.0002601692798958845,-0.00023684848346738067,-0.0002166264821905976,-0.00019897873260935544,-0.00018348710011757718,-0.00016981500288763753,-0.00015768905138690341,-0.00014688533791964707,-0.00013721907202386054,-0.00012853666213517035,-0.00012070960515827859,-0.0001136297274387666,-0.00010720544617529841,-0.00010135880874611897,-9.602313038940527e-05,-9.114109597795466e-05,-8.666322455007541e-05,-8.254661953746233e-05,-7.875394550720317e-05,-7.525258571301452e-05,-7.201394484264233e-05,-6.901286907672531e-05,-6.622716142109039e-05,-6.363717484891287e-05,-6.122546931063792e-05,-5.897652138282108e-05,-5.687647754924206e-05,-5.4912943781424044e-05,-5.307480541250186e-05,-5.1352072482734935e-05,-4.97357464349204e-05,-4.82177049582034e-05,-4.679060213452547e-05,-4.544778164273617e-05,-4.4183201120691424e-05,-4.299136602805056e-05,-4.186727172482094e-05,-4.0806352590886204e-05,-3.9804437230299065e-05,-3.885770896202529e-05,-3.7962670864603785e-05,-3.7116114813703434e-05,-3.6315094010335866e-05,-3.5556898514469726e-05,-3.4839033460952524e-05,-3.4159199609101386e-05,-3.3515275944167175e-05,-3.2905304100898845e-05,-3.2327474382492704e-05,-3.178011320946921e-05,-3.126167180535811e-05,-3.077071605402788e-05,-3.0305917270071353e-05,-2.986604394315647e-05,-2.944995424380207e-05,-2.905658920937471e-05,-2.868496663223688e-05,-2.833417546915215e-05,-2.8003370787147855e-05,-2.7691769189086888e-05,-2.7398644638745295e-05,-2.712332467161335e-05,-2.686518696481678e-05,-2.662365621423505e-05,-2.63982012845025e-05,-2.6188332650561835e-05,-2.5993600046019505e-05,-2.581359036935789e-05,-2.5647925745472657e-05,-2.5496261814636778e-05,-2.5358286187391565e-05,-2.523371702333083e-05,-2.512230182423435e-05,-2.502381631358878e-05,-2.493806346347002e-05,-2.4864872655747063e-05,-2.480409897613038e-05,-2.4755622547306816e-05,-2.471934808828652e-05,-2.4695204477956628e-05,-2.46831444577939e-05
1.1800000000000004,2.2539187420318725,-1.191365857680371,0.3043695990594433,-0.0954934059057472,0.016835350389240406,-0.00982598592081982,-0.0011312496098305062,-0.002432423931958295,-0.0014440206219605138,-0.0012644550912001464,-0.000997640584072274,-0.0008362836699646836,-0.0007030438026809161,-0.0006017093591613516,-0.000520384312443517,-0.00045483874298476795,-0.0004010583683797852,-0.00035644320195485065,-0.0003190127009566956,-0.0002873093824114213,-0.00026022270700142074,-0.00023689978772845839,-0.00021667551471881048,-0.00019902546281958585,-0.00018353156156570953,-0.00016985727017909487,-0.00015772922194857481,-0.00014692352106950458,-0.00013725538168093206,-0.0001285712122374669,-0.00012074250678943556,-0.000113661087110015,-0.00010723536486711596,-0.00010138738145139705,-9.605044598429629e-05,-9.116723730156073e-05,-8.668826861446488e-05,-8.257063781434378e-05,-7.877700425533188e-05,-7.527474632298238e-05,-7.20352641824102e-05,-6.90333998292899e-05,-6.62469524069593e-05,-6.365627133118731e-05,-6.124391328002506e-05,-5.899435182184738e-05,-5.689373067680716e-05,-5.492965327786781e-05,-5.309100262586953e-05,-5.136778661866606e-05,-4.9751004728911326e-05,-4.8232532834860715e-05,-4.680502335147301e-05,-4.546181842304198e-05,-4.419687427378819e-05,-4.300469506017459e-05,-4.188027493951775e-05,-4.081904718159761e-05,-3.981683936478429e-05,-3.886983385965901e-05,-3.797453286733322e-05,-3.712772745092507e-05,-3.6326470058686295e-05,-3.556805005270264e-05,-3.484997192041025e-05,-3.416993582005923e-05,-3.352582017874441e-05,-3.291566611246991e-05,-3.23376634422307e-05,-3.1790138140092266e-05,-3.127154101179141e-05,-3.0780437553690085e-05,-3.0315498717946924e-05,-2.9875492657711855e-05,-2.9459277230224187e-05,-2.90657931805514e-05,-2.869405802952969e-05,-2.8343160480743172e-05,-2.8012255365619894e-05,-2.7700559067936543e-05,-2.7407345348043162e-05,-2.713194155201383e-05,-2.6873725181384487e-05,-2.6632120769776333e-05,-2.640659703078699e-05,-2.6196664300604462e-05,-2.6001872184318892e-05,-2.5821807463100197e-05,-2.5656092153426616e-05,-2.5504381797141294e-05,-2.536636391544959e-05,-2.5241756586777533e-05,-2.5130307240182512e-05,-2.503179153517473e-05,-2.4946012386544787e-05,-2.4872799127108594e-05,-2.481200680126694e-05,-2.4763515496313194e-05,-2.472722990406727e-05,-2.47030788831017e-05,-2.4691015160917695e-05
1.2000000000000004,2.3254676735954147,-1.2476713556819552,0.3290766725534264,-0.10407200056493401,0.019688683602088582,-0.010721019374234248,-0.0008496364208866455,-0.002515724747934503,-0.001417952822053711,-0.0012715739271546163,-0.000995244069839482,-0.0008368281074910029,-0.0007028236614628436,-0.0006017620591370387,-0.0005203893649462031,-0.0004548752809226353,-0.00040109605916051523,-0.0003564858888092825,-0.00031905631957763217,-0.00028735322402436195,-0.00026026582094732474,-0.00023694174218554786,-0.0002167160230361613,-0.00019906438627102874,-0.00018356884241635963,-0.00016989290703424688,-0.0001577632479768586,-0.00014695599101603734,-0.0001372863627718235,-0.00012860077823071176,-0.00012077073399583012,-0.00011368805179257063,-0.00010726114156576023,-0.00010141204194394639,-9.607405867610505e-05,-9.1189866910399e-05,-8.670997605095473e-05,-8.259148019291779e-05,-7.879703499093413e-05,-7.529401527975225e-05,-7.205381785376598e-05,-6.905128153385832e-05,-6.626420249051463e-05,-6.36729273672029e-05,-6.126001026482516e-05,-5.900992236184928e-05,-5.690880516481355e-05,-5.4944260059629e-05,-5.310516815469713e-05,-5.138153560020171e-05,-4.976436025392477e-05,-4.824551650293643e-05,-4.6817655384484925e-05,-4.5474117769967374e-05,-4.420885870701094e-05,-4.301638126434285e-05,-4.189167859265977e-05,-4.083018303018829e-05,-3.982772129278892e-05,-3.8880474951646955e-05,-3.79849454669165e-05,-3.713792321431425e-05,-3.633646000402188e-05,-3.557784460591783e-05,-3.4859580956856e-05,-3.41793687036548e-05,-3.3535085797464724e-05,-3.29247729117296e-05,-3.234661945538263e-05,-3.1798951017074616e-05,-3.128021804475227e-05,-3.078898570261649e-05,-3.0323924632237425e-05,-2.988380269760328e-05,-2.9467477487016473e-05,-2.9073889494309298e-05,-2.870205600652376e-05,-2.8351065509531996e-05,-2.8020072631574684e-05,-2.7708293567801056e-05,-2.7415001902966958e-05,-2.7139524819953625e-05,-2.6881239668628384e-05,-2.6639570842375248e-05,-2.6413986924485894e-05,-2.6203998131098437e-05,-2.6009153956313838e-05,-2.5829041079689556e-05,-2.5663281424191007e-05,-2.551153044620068e-05,-2.537347558972753e-05,-2.524883486280834e-05,-2.5137355631792237e-05,-2.5038813500473896e-05,-2.4953011334207508e-05,-2.487977842322669e-05,-2.4818969776156533e-05,-2.4770465449577547e-05,-2.473417011194802e-05,-2.471001260391756e-05,-2.4697945641062692e-05
1.2200000000000002,2.4003062678957883,-1.3065790347615724,0.35529981624205387,-0.11334658959379346,0.02283025703187316,-0.011727034725285995,-0.000527058190207195,-0.0026133622197401785,-0.00138687316636283,-0.0012802961447021415,-0.0009922652111302311,-0.0008375151145005159,-0.0007025211919520114,-0.0006018097757680839,-0.0005203698163083292,-0.0004548969314520894,-0.0004011187703097051,-0.0003565159750730588,-0.0003190885515069178,-0.0002873869258137861,-0.00026029977982281165,-0.00023697540318576253,-0.00021674897303312188,-0.00019909639055148035,-0.00018359976128182946,-0.00016992267123134254,-0.00015779183325723104,-0.000146983403430011,-0.00013731262790442496,-0.0001286259340332128,-0.00012079482580975675,-0.00011371112895578334,-0.00010728325509573118,-0.00010143324297337235,-9.609439741505539e-05,-9.120939197570126e-05,-8.672873405155225e-05,-8.260951549611533e-05,-7.881438961093806e-05,-7.531072885277506e-05,-7.206992766980629e-05,-6.906682260639415e-05,-6.627920765098616e-05,-6.368742737195617e-05,-6.127403391165352e-05,-5.902349660678218e-05,-5.6921955238781656e-05,-5.4957009582981756e-05,-5.3117539245472195e-05,-5.139354897921274e-05,-4.9776035341983896e-05,-4.825687151340592e-05,-4.682870740958075e-05,-4.548488286048317e-05,-4.421935194787506e-05,-4.302661684321129e-05,-4.190166986454561e-05,-4.083994257691213e-05,-3.983726097767922e-05,-3.888980597118691e-05,-3.799407839730055e-05,-3.714686805480527e-05,-3.634522621785604e-05,-3.5586441157320846e-05,-3.4868016345598126e-05,-3.41876509969369e-05,-3.354322265969654e-05,-3.293277163205002e-05,-3.2354486972899866e-05,-3.1806693944944246e-05,-3.128784269164816e-05,-3.079649809406035e-05,-3.0331330528680514e-05,-2.9891107612667223e-05,-2.947468670436422e-05,-2.9081008082377397e-05,-2.8709088834103043e-05,-2.8358017258334642e-05,-2.8026947809238733e-05,-2.77150965199913e-05,-2.7421736824841715e-05,-2.714619576592807e-05,-2.6887850563098986e-05,-2.6646125488988177e-05,-2.6420489014802306e-05,-2.621045125304541e-05,-2.6015561602588938e-05,-2.583540665517778e-05,-2.566960825312324e-05,-2.5517821779177374e-05,-2.5379734610904776e-05,-2.5255064695372755e-05,-2.514355934475597e-05,-2.504499411505207e-05,-2.4959171828586095e-05,-2.488592173908078e-05,-2.4825098824136286e-05,-2.477658311382918e-05,-2.4740279256287955e-05,-2.47161160769715e-05,-2.4704046280827477e-05
1.2400000000000002,2.4785821638364616,-1.3682193459696386,0.38312345983614765,-0.12336398625920784,0.026283648528139775,-0.012855119400971367,-0.00015865924714001897,-0.002727367369569782,-0.001349984401444064,-0.0012909335883101033,-0.0009885942239137996,-0.0008383889550820967,-0.0007021246843889313,-0.0006018598662965887,-0.0005203260034775918,-0.0004549060490099062,-0.0004011278866226404,-0.0003565349222674872,-0.0003191106299722438,-0.00028741162349497457,-0.0002603256047799532,-0.00023700170320611227,-0.00021677521704205062,-0.00019912225902694294,-0.0001836250406386388,-0.00016994723158499968,-0.0001578155989606255,-0.00014700633702880906,-0.00013733471779656846,-0.00012864718622231062,-0.00012081525802257753,-0.00011373076653815533,-0.0001073021281152424,-0.00010145138418706805,-9.61118408444553e-05,-9.122617191901255e-05,-8.674488440519846e-05,-8.262506929992711e-05,-7.882937875254452e-05,-7.532518388623851e-05,-7.208387771499742e-05,-6.908029530681021e-05,-6.629222917061352e-05,-6.370002242104968e-05,-6.128622579071236e-05,-5.90353072622267e-05,-5.6933405326425024e-05,-5.496811853504542e-05,-5.3128325338635376e-05,-5.14040294040848e-05,-4.97862262684495e-05,-4.8266788155934894e-05,-4.68383640888261e-05,-4.549429306149877e-05,-4.422852837604877e-05,-4.303557147622124e-05,-4.191041400122319e-05,-4.084848688333455e-05,-3.984561552936898e-05,-3.889798029387082e-05,-3.800208150337806e-05,-3.715470847812442e-05,-3.635291204615184e-05,-3.559398006195822e-05,-3.487541560963128e-05,-3.419491754095929e-05,-3.355036306623704e-05,-3.293979216759182e-05,-3.236139360936024e-05,-3.1813492378816764e-05,-3.1294538361996065e-05,-3.080309620050547e-05,-3.0337836045949953e-05,-2.9897525305811686e-05,-2.948102114331355e-05,-2.9087263653990626e-05,-2.871526975489012e-05,-2.8364127585618314e-05,-2.8032991451834784e-05,-2.7721077248278982e-05,-2.7427658280500578e-05,-2.715206147058997e-05,-2.689366392678798e-05,-2.6651889818589162e-05,-2.6426207520806302e-05,-2.6216127057662478e-05,-2.6021197745669378e-05,-2.58410061016843e-05,-2.5675173898658894e-05,-2.552335645607465e-05,-2.538524109439093e-05,-2.5260545708218385e-05,-2.514901756337628e-05,-2.505043217432997e-05,-2.4964592326865457e-05,-2.489132724288792e-05,-2.4830491873759253e-05,-2.478196622609828e-05,-2.4745654931115015e-05,-2.4721486800836863e-05,-2.470941453142415e-05
1.2600000000000002,2.560450555430944,-1.4327293090174598,0.41263681970715094,-0.1341738966075775,0.030074082298319146,-0.01411725744659049,0.00026088416867830837,-0.002859999341921941,-0.0013063822664418283,-0.0013038444635950026,-0.0009841010151565546,-0.0008395015943633052,-0.0007016189120933928,-0.0006019206357382311,-0.0005202575630248947,-0.00045490494660592495,-0.0004011245464623837,-0.0003565440486721209,-0.0003191236330524418,-0.00028742832248147105,-0.0002603441956819297,-0.00023702146541724128,-0.00021679550703809325,-0.00019914268300570768,-0.00018364531802717878,-0.0001699671783141437,-0.00015783509326865072,-0.0001470253025405815,-0.00013735310964986032,-0.00012866498187702718,-0.00012083245055007869,-0.0001137473598781266,-0.00010731813365680008,-0.00010146681831178375,-9.612672315677755e-05,-9.124052397087792e-05,-8.6758728782012e-05,-8.263842896726965e-05,-7.884227659535377e-05,-7.533764238722669e-05,-7.209591873615934e-05,-6.909193994589182e-05,-6.630349767261235e-05,-6.371093412939585e-05,-6.129679912813521e-05,-5.9045559731108307e-05,-5.69433535245046e-05,-5.4977778180933455e-05,-5.313771130368202e-05,-5.1413155749444724e-05,-4.9795106283357536e-05,-4.8275434397501715e-05,-4.6846788422381884e-05,-4.550250669932835e-05,-4.423654191631242e-05,-4.304339493950254e-05,-4.191805686589711e-05,-4.0855958119247516e-05,-3.9852923629853065e-05,-3.8905133305592735e-05,-3.800908705499946e-05,-3.716157380664237e-05,-3.6359644022103654e-05,-3.5600585213128294e-05,-3.488190014268553e-05,-3.42012873624256e-05,-3.355662380123657e-05,-3.294594917861888e-05,-3.2367452012658345e-05,-3.18194570604896e-05,-3.1300413992222755e-05,-3.080888724846284e-05,-3.034354679184492e-05,-2.990315985294901e-05,-2.9486583430835225e-05,-2.9092757465779755e-05,-2.872069873141329e-05,-2.8369495232157832e-05,-2.8038301147865344e-05,-2.772633225582363e-05,-2.743286175223478e-05,-2.7157216457167987e-05,-2.689877338379362e-05,-2.6656956613877634e-05,-2.643123444022655e-05,-2.6221116811331876e-05,-2.6026152973835257e-05,-2.5845929380525844e-05,-2.56800677450285e-05,-2.5528223332791652e-05,-2.539008341547567e-05,-2.5265365842827142e-05,-2.5153817840738174e-05,-2.505521488865074e-05,-2.4969359740483565e-05,-2.489608159127333e-05,-2.483523536969582e-05,-2.4786701062513427e-05,-2.4750383286037374e-05,-2.472621084128314e-05,-2.4714136416208652e-05
